Unclean,Clean,Noise_Pre_Processing,Training_Data,Noise_Post_Processing,Query
I don  t know what you mean  said Tom  trembling  though he was by far the stronger of the two ,know mean said Tom trembling far stronger,13.68,"know,mean,said,Tom,trembling,far,stronger",0.00,
 You do  said Hardy  with great indignation  and a violent struggle immediately commenced ,said Hardy great indignation violent struggle immediately commenced,5.56,"said,Hardy,great,indignation,violent,struggle,immediately,commenced",0.00,
The dog  now alarmed by the voices  began to bark outrageously ,dog alarmed voices began bark outrageously,7.94,"dog,alarmed,voices,began,bark,outrageously",0.00,
Tom was terrified lest the old man should come out to see what was the matter  his strength forsook him  and flinging the handkerchief and meat over the hedge  he ran away with all his speed ,Tom terrified lest old man come matter strength forsook flinging handkerchief meat hedge ran away speed,10.47,"Tom,terrified,lest,old,man,come,matter,strength,forsook,flinging,handkerchief,meat,hedge,ran,away,speed",0.00,
The handkerchief fell within reach of the dog  who instantly snapped at it  luckily it did not come untied ,handkerchief fell reach dog instantly snapped luckily come untied,9.35,"handkerchief,fell,reach,dog,instantly,snapped,luckily,come,untied",0.00,
Hardy saw a pitchfork on a dunghill close beside him  and  seizing upon it  stuck it into the handkerchief ,Hardy saw pitchfork dunghill close seizing stuck handkerchief,10.28,"Hardy,saw,pitchfork,dunghill,close,seizing,stuck,handkerchief",0.00,
The dog pulled  tore  growled  grappled  yelled  it was impossible to get the handkerchief from between his teeth  but the knot was loosed  the meat  unperceived by the dog  dropped out  and while he dragged off the handkerchief in triumph  Hardy  with inexpressible joy  plunged the pitchfork into the poisoned meat  and bore it away ,dog pulled tore growled grappled yelled impossible handkerchief teeth knot loosed meat unperceived dog dropped dragged handkerchief triumph Hardy inexpressible joy plunged pitchfork poisoned meat bore away,8.36,"dog,pulled,tore,growled,grappled,yelled,impossible,handkerchief,teeth,knot,loosed,meat,unperceived,dog,dropped,dragged,handkerchief,triumph,Hardy,inexpressible,joy,plunged,pitchfork,poisoned,meat,bore,away",0.00,
Never did hero retire with more satisfaction from a field of battle ,hero retire satisfaction field battle,10.29,"hero,retire,satisfaction,field,battle",0.00,
Full of the pleasure of successful benevolence  Hardy tripped joyfully home  and vaulted over the window sill  when the first object he beheld was Mr  Power  the usher  standing at the head of the stairs  with his candle in his hand ,pleasure successful benevolence Hardy tripped joyfully home vaulted window sill object beheld Mr Power usher standing head stairs candle hand,9.01,"pleasure,successful,benevolence,Hardy,tripped,joyfully,home,vaulted,window,sill,object,beheld,Mr,Power,usher,standing,head,stairs,candle,hand",0.00,
 Come up  whoever you are  said Mr  William Power  in a stern voice ,Come said Mr William Power stern voice,8.82,"Come,said,Mr,William,Power,stern,voice",0.00,
Hardy obeyed without reply    Hardy ,Hardy obeyed reply Hardy,2.78,"Hardy,obeyed,reply,Hardy",0.00,
exclaimed Mr  Power  starting back with astonishment   is it you  Mr ,exclaimed Mr Power starting astonishment Mr,7.25,"exclaimed,Mr,Power,starting,astonishment,Mr",0.00,
repeated he  holding the light to his face ,repeated holding light face,9.30,"repeated,holding,light,face",0.00,
 Why  sir  said he  in a sneering tone   I  m sure if Mr  Trueman was here he wouldn  t believe his own eyes  but for my part I saw through you long since  I never liked saints  for my share ,sir said sneering tone sure Mr Trueman believe eyes saw long liked saints share,13.61,"sir,said,sneering,tone,sure,Mr,Trueman,believe,eyes,saw,long,liked,saints,share",0.00,
Will you please to do me the favour  sir  if it is not too much trouble  to empty your pockets ,favour sir trouble pockets,16.84,"favour,sir,trouble,pockets",0.00,
Hardy obeyed in silence ,Hardy obeyed silence,4.17,"Hardy,obeyed,silence",0.00,
 That  s all  said Hardy  emptying his pockets inside out ,said Hardy emptying pockets inside,8.62,"said,Hardy,emptying,pockets,inside",0.00,
 This is ALL  said Mr  Power  taking up the meat ,said Mr Power taking meat,10.20,"said,Mr,Power,taking,meat",0.00,
 Pray  sir  said Hardy  eagerly   let that meat be burned  it is poisoned ,Pray sir said Hardy eagerly let meat burned poisoned,5.41,"Pray,sir,said,Hardy,eagerly,let,meat,burned,poisoned",0.00,
cried Mr  William Power  letting it drop out of his fingers   you wretch ,cried Mr William Power letting drop fingers wretch,6.85,"cried,Mr,William,Power,letting,drop,fingers,wretch",0.00,
looking at him with a menacing air   what is all this ,looking menacing air,14.81,"looking,menacing,air",0.00,
cried he  shaking him by the shoulder impatiently ,cried shaking shoulder impatiently,8.00,"cried,shaking,shoulder,impatiently",0.00,
 Down upon your knees this minute and confess all  tell me where you  ve been  what you  ve been doing  and who are your accomplices  for I know there is a gang of you  so  added he  pressing heavily upon Hardy  s shoulder   down upon your knees this minute  and confess the whole  that  s your only way now to get off yourself ,knees minute confess tell accomplices know gang added pressing heavily Hardy shoulder knees minute confess way,14.33,"knees,minute,confess,tell,accomplices,know,gang,added,pressing,heavily,Hardy,shoulder,knees,minute,confess,way",0.00,
If you hope for MY pardon  I can tell you it  s not to be had without asking for ,hope pardon tell asking,18.52,"hope,pardon,tell,asking",0.00,
 Sir  said Hardy  in a firm but respectful voice   I have no pardon to ask  I have nothing to confess  I am innocent  but if I were not  I would never try to get off myself by betraying my companions ,Sir said Hardy firm respectful voice pardon ask confess innocent try betraying companions,13.50,"Sir,said,Hardy,firm,respectful,voice,pardon,ask,confess,innocent,try,betraying,companions",0.00,
stick to it  stick to it  I advise you  and we shall see ,stick stick advise shall,15.79,"stick,stick,advise,shall",0.00,
And how will you look to   morrow  Mr  Innocent  when my uncle  the doctor  comes home ,look morrow Mr Innocent uncle doctor comes home,9.20,"look,morrow,Mr,Innocent,uncle,doctor,comes,home",0.00,
 As I do now  sir  said Hardy  unmoved ,sir said Hardy unmoved,10.26,"sir,said,Hardy,unmoved",0.00,
His composure threw Mr  Power into a rage too great for utterance ,composure threw Mr Power rage great utterance,7.58,"composure,threw,Mr,Power,rage,great,utterance",0.00,
 Sir  continued Hardy   ever since I have been at school  I never told a lie  and therefore  sir  I hope you will believe me now ,Sir continued Hardy school told lie sir hope believe,12.40,"Sir,continued,Hardy,school,told,lie,sir,hope,believe",0.00,
Upon my word and honour  sir  I have done nothing wrong ,word honour sir wrong,12.50,"word,honour,sir,wrong",0.00,
what  when I caught you going out at night ,caught going night,13.95,"caught,going,night",0.00,
 THAT  to be sure  was wrong  said Hardy  recollecting himself   but except that   ,sure wrong said Hardy recollecting,9.64,"sure,wrong,said,Hardy,recollecting",0.00,
Come along with me  young gentleman  your time for pardon is past ,Come young gentleman time pardon past,9.09,"Come,young,gentleman,time,pardon,past",0.00,
Saying these words  he pulled Hardy along a narrow passage to a small closet  set apart for desperate offenders  and usually known by the name of the BLACK HOLE ,Saying words pulled Hardy narrow passage small closet set apart desperate offenders usually known BLACK HOLE,8.07,"Saying,words,pulled,Hardy,narrow,passage,small,closet,set,apart,desperate,offenders,usually,known,BLACK,HOLE",0.00,
 There  sir  take up your lodging there for to   night  said he  pushing him in   tomorrow I  ll know more  or I  ll know why  added he  double locking the door  with a tremendous noise  upon his prisoner  and locking also the door at the end of the passage  so that no one could have access to him ,sir lodging night said pushing tomorrow know know added double locking door tremendous noise prisoner locking door end passage access,12.71,"sir,lodging,night,said,pushing,tomorrow,know,know,added,double,locking,door,tremendous,noise,prisoner,locking,door,end,passage,access",0.00,
said Mr  William Power to himself  stalking off with steps which made the whole gallery resound  and which made many a guilty heart tremble ,said Mr William Power stalking steps gallery resound guilty heart tremble,9.29,"said,Mr,William,Power,stalking,steps,gallery,resound,guilty,heart,tremble",0.00,
The conversation which had passed between Hardy and Mr  Power at the head of the stairs had been anxiously listened to  but only a word or two here and there had been distinctly overheard ,conversation passed Hardy Mr Power head stairs anxiously listened word distinctly overheard,11.70,"conversation,passed,Hardy,Mr,Power,head,stairs,anxiously,listened,word,distinctly,overheard",0.00,
The locking of the black hole door was a terrible sound    some knew not what it portended  and others knew TOO WELL ,locking black hole door terrible sound knew portended knew,11.11,"locking,black,hole,door,terrible,sound,knew,portended,knew",0.00,
All assembled in the morning with faces of anxiety ,assembled morning faces anxiety,9.80,"assembled,morning,faces,anxiety",0.00,
Tarlton and Loveit  s were the most agitated  Tarlton for himself  Loveit for his friend  for himself  for everybody ,Tarlton Loveit agitated Tarlton Loveit friend everybody,10.26,"Tarlton,Loveit,agitated,Tarlton,Loveit,friend,everybody",0.00,
Every one of the party  and Tarlton at their head  surrounded him with reproaches  and considered him as the author of the evils which hung over them ,party Tarlton head surrounded reproaches considered author evils hung,12.00,"party,Tarlton,head,surrounded,reproaches,considered,author,evils,hung",0.00,
what a scrape you have brought us into  Loveit  it  s all your fault ,scrape brought Loveit fault,14.49,"scrape,brought,Loveit,fault",0.00,
repeated poor Loveit  with a sigh   well  that is hard ,repeated poor Loveit sigh hard,9.09,"repeated,poor,Loveit,sigh,hard",0.00,
there  s the bell  exclaimed a number of voices at once ,bell exclaimed number voices,12.50,"bell,exclaimed,number,voices",0.00,
They all stood in a half circle for morning prayers ,stood half circle morning prayers,9.62,"stood,half,circle,morning,prayers",0.00,
And Mr  William Power  with a gloomy brow  appeared and walked up to his place at the head of the room ,Mr William Power gloomy brow appeared walked place head room,10.68,"Mr,William,Power,gloomy,brow,appeared,walked,place,head,room",0.00,
They knelt down to prayers  and the moment they rose  Mr  William Power  laying his hand upon the table  cried   Stand still  gentlemen  if you please ,knelt prayers moment rose Mr William Power laying hand table cried Stand gentlemen,8.61,"knelt,prayers,moment,rose,Mr,William,Power,laying,hand,table,cried,Stand,gentlemen",0.00,
Everybody stood stock still  he walked out of the circle  they guessed that he was gone for Hardy  and the whole room was in commotion ,Everybody stood stock walked circle guessed gone Hardy room commotion,11.11,"Everybody,stood,stock,walked,circle,guessed,gone,Hardy,room,commotion",0.00,
Each with eagerness asked each what none could answer   HAS HE TOLD ,eagerness asked answer TOLD,11.76,"eagerness,asked,answer,TOLD",0.00,
 I hope he has not told of me  cried they ,hope told cried,16.67,"hope,told,cried",0.00,
 I  ll answer for it he has told of all of us  said Tarlton ,answer told said Tarlton,16.67,"answer,told,said,Tarlton",0.00,
 And I  ll answer for it he has told of none of us  answered Loveit  with a sigh ,answer told answered Loveit sigh,16.05,"answer,told,answered,Loveit,sigh",0.00,
 You don  t think he  s such a fool  when he can get himself off  said Tarlton ,think fool said Tarlton,16.46,"think,fool,said,Tarlton",0.00,
At this instant the prisoner was led in  and as he passed through the circle  every eye was fixed upon him ,instant prisoner led passed circle eye fixed,13.08,"instant,prisoner,led,passed,circle,eye,fixed",0.00,
His eye fell upon no one  not even upon Loveit  who pulled him by the coat as he passed    everyone felt almost afraid to breathe ,eye fell Loveit pulled coat passed felt afraid breathe,12.31,"eye,fell,Loveit,pulled,coat,passed,felt,afraid,breathe",0.00,
 Well  sir  said Mr  Power  sitting down in Mr  Trueman  s elbow   chair  and placing the prisoner opposite to him   well  sir  what have you to say to me this morning ,sir said Mr Power sitting Mr Trueman elbow chair placing prisoner opposite sir morning,10.12,"sir,said,Mr,Power,sitting,Mr,Trueman,elbow,chair,placing,prisoner,opposite,sir,morning",0.00,
 Nothing  sir  answered Hardy  in a decided  yet modest manner   nothing but what I said last night ,sir answered Hardy decided modest manner said night,9.00,"sir,answered,Hardy,decided,modest,manner,said,night",0.00,
 But I have something more to say to you  sir  then  and a great deal more  I promise you  before I have done with you  and then  seizing him in a fury  he was just going to give him a severe flogging  when the schoolroom door opened  and Mr  Trueman appeared  followed by an old man whom Loveit immediately knew ,sir great deal promise seizing fury going severe flogging schoolroom door opened Mr Trueman appeared followed old man Loveit immediately knew,12.46,"sir,great,deal,promise,seizing,fury,going,severe,flogging,schoolroom,door,opened,Mr,Trueman,appeared,followed,old,man,Loveit,immediately,knew",0.00,
He leaned upon his stick as he walked  and in his other hand carried a basket of apples ,leaned stick walked hand carried basket apples,12.50,"leaned,stick,walked,hand,carried,basket,apples",0.00,
When they came within the circle  Mr  Trueman stopped short ,came circle Mr Trueman stopped short,6.67,"came,circle,Mr,Trueman,stopped,short",0.00,
exclaimed he  with a voice of unfeigned surprise  whilst Mr  William Power stood with his hand suspended    Ay  Hardy  sir  repeated he ,exclaimed voice unfeigned surprise whilst Mr William Power stood hand suspended Ay Hardy sir repeated,5.15,"exclaimed,voice,unfeigned,surprise,whilst,Mr,William,Power,stood,hand,suspended,Ay,Hardy,sir,repeated",0.00,
 I told him you  d not believe your own eyes ,told believe eyes,15.56,"told,believe,eyes",0.00,
Mr  Trueman advanced with a slow step ,Mr Trueman advanced slow step,5.26,"Mr,Trueman,advanced,slow,step",0.00,
 Now  sir  give me leave  said the usher  eagerly drawing him aside  and whispering ,sir leave said usher eagerly drawing aside whispering,7.14,"sir,leave,said,usher,eagerly,drawing,aside,whispering",0.00,
 So  sir  said Mr  T  when the whisper was done  addressing himself to Hardy  with a voice and manner which  had he been guilty  must have pierced him to the heart   I find I have been deceived in you  it is but three hours ago that I told your uncle I never had a boy in my school in whom I placed so much confidence  but  after all this show of honour and integrity  the moment my back is turned  you are the first to set an example of disobedience of my orders ,sir said Mr whisper addressing Hardy voice manner guilty pierced heart find deceived hours ago told uncle boy school placed confidence honour integrity moment turned set example disobedience orders,13.79,"sir,said,Mr,whisper,addressing,Hardy,voice,manner,guilty,pierced,heart,find,deceived,hours,ago,told,uncle,boy,school,placed,confidence,honour,integrity,moment,turned,set,example,disobedience,orders",0.00,
Why do I talk of disobeying my commands    you are a thief ,talk disobeying commands thief,13.56,"talk,disobeying,commands,thief",0.00,
exclaimed Hardy  no longer able to repress his feelings ,exclaimed Hardy longer able repress feelings,5.36,"exclaimed,Hardy,longer,able,repress,feelings",0.00,
 You  sir    you and some others  said Mr  Trueman  looking round the room with a penetrating glance    you and some others ,sir said Mr Trueman looking round room penetrating glance,9.68,"sir,said,Mr,Trueman,looking,round,room,penetrating,glance",0.00,
 Ay  sir  interrupted Mr  William Power   get that out of him if you can    ask him ,Ay sir interrupted Mr William Power ask,10.71,"Ay,sir,interrupted,Mr,William,Power,ask",0.00,
 I will ask him nothing  I shall neither put his truth nor his honour to the trial  truth and honour are not to be expected amongst thieves ,ask shall truth honour trial truth honour expected thieves,12.86,"ask,shall,truth,honour,trial,truth,honour,expected,thieves",0.00,
I have never had anything to do with thieves  cried Hardy  indignantly ,thieves cried Hardy indignantly,11.27,"thieves,cried,Hardy,indignantly",0.00,
 Have you not robbed this old man ,robbed old man,11.76,"robbed,old,man",0.00,
Don  t you know the taste of these apples ,know taste apples,14.29,"know,taste,apples",0.00,
said Mr  Trueman  taking one out of the basket ,said Mr Trueman taking basket,8.51,"said,Mr,Trueman,taking,basket",0.00,
I never touched one of that old man  s apples ,touched old man apples,13.04,"touched,old,man,apples",0.00,
I suppose this is some vile equivocation  you have done worse  you have had the barbarity  the baseness  to attempt to poison his dog  the poisoned meat was found in your pocket last night ,suppose vile equivocation worse barbarity baseness attempt poison dog poisoned meat found pocket night,10.58,"suppose,vile,equivocation,worse,barbarity,baseness,attempt,poison,dog,poisoned,meat,found,pocket,night",0.00,
 The poisoned meat was found in my pocket  sir  but I never intended to poison the dog    I saved his life ,poisoned meat found pocket sir intended poison dog saved life,10.28,"poisoned,meat,found,pocket,sir,intended,poison,dog,saved,life",0.00,
said the old man ,said old man,5.88,"said,old,man",0.00,
said Mr  Power ,said Mr Power,0.00,"said,Mr,Power",0.00,
 I hope you won  t let him impose upon you  sir ,hope let impose sir,14.58,"hope,let,impose,sir",0.00,
 No  he cannot impose upon me  I have a proof he is little prepared for  said Mr  Trueman  producing the blue handkerchief in which the meat had been wrapped ,impose proof little prepared said Mr Trueman producing blue handkerchief meat wrapped,10.76,"impose,proof,little,prepared,said,Mr,Trueman,producing,blue,handkerchief,meat,wrapped",0.00,
Tarlton turned pale  Hardy  s countenance never changed ,Tarlton turned pale Hardy countenance changed,3.57,"Tarlton,turned,pale,Hardy,countenance,changed",0.00,
 Don  t you know this handkerchief  sir ,know handkerchief sir,10.00,"know,handkerchief,sir",0.00,
cried Mr  Power ,cried Mr Power,0.00,"cried,Mr,Power",0.00,
 Now  gentlemen  said Mr  Trueman   I am not fond of punishing you  but when I do it  you know  it is always in earnest ,gentlemen said Mr Trueman fond punishing know earnest,13.33,"gentlemen,said,Mr,Trueman,fond,punishing,know,earnest",0.00,
I will begin with the eldest of you  I will begin with Hardy  and flog you with my own hands till this handkerchief is owned ,begin eldest begin Hardy flog hands till handkerchief owned,12.80,"begin,eldest,begin,Hardy,flog,hands,till,handkerchief,owned",0.00,
 I  m sure it  s not mine  and  I  m sure it  s none of mine  burst from every mouth  whilst they looked at each other in dismay  for none but Hardy  Loveit and Tarlton knew the secret ,sure sure burst mouth whilst looked dismay Hardy Loveit Tarlton knew secret,14.05,"sure,sure,burst,mouth,whilst,looked,dismay,Hardy,Loveit,Tarlton,knew,secret",0.00,
 My cane  said Mr  Trueman  and Mr  Power handed him the cane ,cane said Mr Trueman Mr Power handed cane,6.45,"cane,said,Mr,Trueman,Mr,Power,handed,cane",0.00,
Loveit groaned from the bottom of his heart ,Loveit groaned heart,11.36,"Loveit,groaned,heart",0.00,
Tarlton leaned back against the wall with a black countenance ,Tarlton leaned wall black countenance,8.06,"Tarlton,leaned,wall,black,countenance",0.00,
Hardy looked with a steady eye at the cane ,Hardy looked steady eye cane,9.30,"Hardy,looked,steady,eye,cane",0.00,
 But first  said Mr  Trueman  laying down the cane   let us see ,said Mr Trueman laying cane let,9.38,"said,Mr,Trueman,laying,cane,let",0.00,
Perhaps we may find out the owner of this handkerchief another way  examining the corners ,find owner handkerchief way examining corners,10.00,"find,owner,handkerchief,way,examining,corners",0.00,
It was torn almost to pieces  but luckily the corner that was marked remained ,torn pieces luckily corner marked remained,10.26,"torn,pieces,luckily,corner,marked,remained",0.00,
cried Mr  Trueman ,cried Mr Trueman,0.00,"cried,Mr,Trueman",0.00,
Every eye turned upon the guilty Tarlton  who  now as pale as ashes and trembling in every limb  sank down upon his knees  and in a whining voice begged for mercy ,eye turned guilty Tarlton pale ashes trembling limb sank knees whining voice begged mercy,10.43,"eye,turned,guilty,Tarlton,pale,ashes,trembling,limb,sank,knees,whining,voice,begged,mercy",0.00,
 Upon my word and honour  sir  I  ll tell you all  I  d never have thought of stealing the apples if Loveit had not first told me of them  and it was Tom who first put the poisoning the dog into my head ,word honour sir tell thought stealing apples Loveit told Tom poisoning dog head,14.78,"word,honour,sir,tell,thought,stealing,apples,Loveit,told,Tom,poisoning,dog,head",0.00,
said he  appealing to Hardy  whose word he knew must be believed ,said appealing Hardy word knew believed,9.23,"said,appealing,Hardy,word,knew,believed",0.00,
 Oh  dear sir ,Oh dear sir,0.00,"Oh,dear,sir",0.00,
continued he as Mr  Trueman began to move towards him   do let me off  pray do let me off this time ,continued Mr Trueman began let pray let time,13.00,"continued,Mr,Trueman,began,let,pray,let,time",0.00,
I hope you won  t make me an example for the rest ,hope example rest,18.00,"hope,example,rest",0.00,
 Thank you  sir  said Tarlton  getting up and wiping his eyes ,Thank sir said Tarlton getting wiping eyes,6.45,"Thank,sir,said,Tarlton,getting,wiping,eyes",0.00,
 You need not thank me  said Mr  Trueman ,need thank said Mr Trueman,7.32,"need,thank,said,Mr,Trueman",0.00,
 Take your handkerchief    go out of this room    out of this house  let me never see you more ,handkerchief room house let,14.74,"handkerchief,room,house,let",0.00,
 If I had any hopes of him  said Mr  Trueman  as he shut the door after him    if I had any hopes of him  I would have punished him    but I have none ,hopes said Mr Trueman shut door hopes punished,16.56,"hopes,said,Mr,Trueman,shut,door,hopes,punished",0.00,
Punishment is meant only to make people better  and those who have any hopes of themselves will know how to submit to it ,Punishment meant people better hopes know submit,13.22,"Punishment,meant,people,better,hopes,know,submit",0.00,
At these words Loveit first  and immediately all the rest of the guilty party  stepped out of the ranks  confessed their fault  and declared themselves ready to bear any punishment their master thought proper ,words Loveit immediately rest guilty party stepped ranks confessed fault declared ready bear punishment master thought proper,8.13,"words,Loveit,immediately,rest,guilty,party,stepped,ranks,confessed,fault,declared,ready,bear,punishment,master,thought,proper",0.00,
 Oh  they have been punished enough  said the old man   forgive them  sir ,Oh punished said old man forgive sir,8.11,"Oh,punished,said,old,man,forgive,sir",0.00,
Hardy looked as if he wished to speak ,Hardy looked wished speak,10.53,"Hardy,looked,wished,speak",0.00,
 Not because you ask it  said Mr  Trueman to the guilty penitents   though I should be glad to oblige you    it wouldn  t be just  but there  pointing to Hardy   there is one who has merited a reward  the highest I can give him is that of pardoning his companions ,ask said Mr Trueman guilty penitents glad oblige pointing Hardy merited reward highest pardoning companions,13.26,"ask,said,Mr,Trueman,guilty,penitents,glad,oblige,pointing,Hardy,merited,reward,highest,pardoning,companions",0.00,
Hardy bowed and his face glowed with pleasure  whilst everybody present sympathized in his feelings ,Hardy bowed face glowed pleasure whilst everybody present sympathized feelings,5.00,"Hardy,bowed,face,glowed,pleasure,whilst,everybody,present,sympathized,feelings",0.00,
 I am sure  thought Loveit   this is a lesson I shall never forget ,sure thought Loveit lesson shall forget,10.45,"sure,thought,Loveit,lesson,shall,forget",0.00,
 Gentlemen  said the old man  with a faltering voice   it wasn  t for the sake of my apples that I spoke  and you  sir  said he to Hardy   I thank you for saving my dog ,Gentlemen said old man faltering voice sake apples spoke sir said Hardy thank saving dog,11.83,"Gentlemen,said,old,man,faltering,voice,sake,apples,spoke,sir,said,Hardy,thank,saving,dog",0.00,
If you please  I  ll plant on that mount  opposite the window  a young apple   tree  from my old one ,plant mount opposite window young apple tree old,11.88,"plant,mount,opposite,window,young,apple,tree,old",0.00,
I will water it  and take care of it with my own hands for your sake  as long as I am able ,water care hands sake long able,17.58,"water,care,hands,sake,long,able",0.00,
laying his trembling hand on Hardy  s head   may God bless you    I  m sure God WILL bless all such boys as you are ,laying trembling hand Hardy head God bless sure God bless boys,11.21,"laying,trembling,hand,Hardy,head,God,bless,sure,God,bless,boys",0.00,
 Toute leur etude etait de se complaire et de s  entr  aider ,Toute leur etude etait de se complaire et de entr aider,1.64,"Toute,leur,etude,etait,de,se,complaire,et,de,entr,aider",0.00,
 PAUL ET VIRGINIE ,PAUL ET VIRGINIE,0.00,"PAUL,ET,VIRGINIE",0.00,
At the foot of a steep  slippery  white hill  near Dunstable  in Bedfordshire  called Chalk Hill  there is a hut  or rather a hovel  which travellers could scarcely suppose could be inhabited  if they did not see the smoke rising from its peaked roof ,foot steep slippery white hill near Dunstable Bedfordshire called Chalk Hill hut hovel travellers scarcely suppose inhabited smoke rising peaked roof,9.16,"foot,steep,slippery,white,hill,near,Dunstable,Bedfordshire,called,Chalk,Hill,hut,hovel,travellers,scarcely,suppose,inhabited,smoke,rising,peaked,roof",0.00,
An old woman lives in this hovel   and with her a little boy and girl  the children of a beggar who died  and left these orphans perishing with hunger ,old woman lives hovel little boy girl children beggar died left orphans perishing hunger,9.93,"old,woman,lives,hovel,little,boy,girl,children,beggar,died,left,orphans,perishing,hunger",0.00,
They thought themselves very happy when the good old woman first took them into her hut and bid them warm themselves at her small fire  and gave them a crust of mouldy bread to eat ,thought happy good old woman took hut bid warm small fire gave crust mouldy bread eat,10.50,"thought,happy,good,old,woman,took,hut,bid,warm,small,fire,gave,crust,mouldy,bread,eat",0.00,
She was very kind to these poor children  and worked hard at her spinning   wheel and at her knitting  to support herself and them ,kind poor children worked hard spinning wheel knitting support,11.45,"kind,poor,children,worked,hard,spinning,wheel,knitting,support",0.00,
She earned money also in another way ,earned money way,10.81,"earned,money,way",0.00,
She used to follow all the carriages as they went up Chalk Hill  and when the horses stopped to take breath or to rest themselves  she put stones behind the carriage wheels to prevent them from rolling backwards down the steep  slippery hill ,follow carriages went Chalk Hill horses stopped breath rest stones carriage wheels prevent rolling backwards steep slippery hill,10.33,"follow,carriages,went,Chalk,Hill,horses,stopped,breath,rest,stones,carriage,wheels,prevent,rolling,backwards,steep,slippery,hill",0.00,
 This was about the close of the th century ,close th century,13.64,"close,th,century",0.00,
The little boy and girl loved to stand beside the good natured old woman  s spinning   wheel when she was spinning  and to talk to her ,little boy girl loved stand good natured old woman spinning wheel spinning talk,9.63,"little,boy,girl,loved,stand,good,natured,old,woman,spinning,wheel,spinning,talk",0.00,
At these times she taught them something  which  she said  she hoped they would remember all their lives ,times taught said hoped remember lives,11.43,"times,taught,said,hoped,remember,lives",0.00,
She explained to them what is meant by telling the truth  and what it is to be honest ,explained meant telling truth honest,15.12,"explained,meant,telling,truth,honest",0.00,
She taught them to dislike idleness  and to wish that they could be useful ,taught dislike idleness wish useful,12.00,"taught,dislike,idleness,wish,useful",0.00,
One evening  as they were standing beside her  the little boy said to her   Grandmother  for that was the name by which she liked that these children should call her    grandmother  how often you are forced to get up from your spinning   wheel  and to follow the chaises and coaches up that steep hill  to put stones underneath the wheels  to hinder them from rolling back ,evening standing little boy said Grandmother liked children grandmother forced spinning wheel follow chaises coaches steep hill stones underneath wheels hinder rolling,11.80,"evening,standing,little,boy,said,Grandmother,liked,children,grandmother,forced,spinning,wheel,follow,chaises,coaches,steep,hill,stones,underneath,wheels,hinder,rolling",0.00,
The people who are in the carriages give you a halfpenny or a penny for doing this  don  t they ,people carriages halfpenny penny,16.67,"people,carriages,halfpenny,penny",0.00,
 But it is very hard work for you to go up and down that hill ,hard work hill,19.35,"hard,work,hill",0.00,
You often say that you are tired  and then you know that you cannot spin all that time ,tired know spin time,16.09,"tired,know,spin,time",0.00,
Now if we might go up the hill  and put the stones behind the wheels  you could sit still at your work  and would not the people give us the halfpence ,hill stones wheels sit work people halfpence,15.89,"hill,stones,wheels,sit,work,people,halfpence",0.00,
Do  pray  dear grandmother  try us for one day    to   morrow  will you ,pray dear grandmother try day morrow,9.72,"pray,dear,grandmother,try,day,morrow",0.00,
 Yes  said the old woman   I will try what you can do  but I must go up the hill along with you for the first two or three times  for fear you should get yourselves hurt ,Yes said old woman try hill times fear hurt,15.88,"Yes,said,old,woman,try,hill,times,fear,hurt",0.00,
So  the next day  the little boy and girl went with their grandmother  as they used to call her  up the steep hill  and she showed the boy how to prevent the wheels from rolling back  by putting stones behind them  and she said   This is called scotching the wheels  and she took off the boy  s hat and gave it to the little girl  to hold up to the carriage   windows  ready for the halfpence ,day little boy girl went grandmother steep hill showed boy prevent wheels rolling putting stones said called scotching wheels took boy hat gave little girl hold carriage windows ready halfpence,11.70,"day,little,boy,girl,went,grandmother,steep,hill,showed,boy,prevent,wheels,rolling,putting,stones,said,called,scotching,wheels,took,boy,hat,gave,little,girl,hold,carriage,windows,ready,halfpence",0.00,
When she thought that the children knew how to manage by themselves  she left them  and returned to her spinning   wheel ,thought children knew manage left returned spinning wheel,10.74,"thought,children,knew,manage,left,returned,spinning,wheel",0.00,
A great many carriages happened to go by this day  and the little girl received a great many halfpence ,great carriages happened day little girl received great halfpence,9.71,"great,carriages,happened,day,little,girl,received,great,halfpence",0.00,
She carried them all in her brother  s hat to her grandmother in the evening  and the old woman smiled  and thanked the children ,carried brother hat grandmother evening old woman smiled thanked children,10.85,"carried,brother,hat,grandmother,evening,old,woman,smiled,thanked,children",0.00,
She said that they had been useful to her  and that her spinning had gone on finely  because she had been able to sit still at her wheel all day ,said useful spinning gone finely able sit wheel day,14.48,"said,useful,spinning,gone,finely,able,sit,wheel,day",0.00,
 But  Paul my boy  said she   what is the matter with your hand ,Paul boy said matter hand,12.50,"Paul,boy,said,matter,hand",0.00,
 Only a pinch    only one pinch that I got  as I was putting a stone behind a wheel of a chaise ,pinch pinch got putting stone wheel chaise,14.58,"pinch,pinch,got,putting,stone,wheel,chaise",0.00,
It does not hurt me much  grandmother  and I  ve thought of a good thing for to   morrow ,hurt grandmother thought good thing morrow,13.48,"hurt,grandmother,thought,good,thing,morrow",0.00,
