Unclean,Clean,Noise_Pre_Processing,Training_Data,Noise_Post_Processing,Query
They stumble all night over bones of the dead  And feel    they know not what but care  And wish to lead others  when they should be led ,stumble night bones dead feel know care wish lead led,12.41,"stumble,night,bones,dead,feel,know,care,wish,lead,led",0.00,
Cruelty has a human heart  And Jealousy a human face  Terror the human form divine  And Secresy the human dress ,Cruelty human heart Jealousy human face Terror human form divine Secresy human dress,6.25,"Cruelty,human,heart,Jealousy,human,face,Terror,human,form,divine,Secresy,human,dress",0.00,
The human dress is forged iron  The human form a fiery forge  The human face a furnace sealed  The human heart its hungry gorge ,human dress forged iron human form fiery forge human face furnace sealed human heart hungry gorge,6.25,"human,dress,forged,iron,human,form,fiery,forge,human,face,furnace,sealed,human,heart,hungry,gorge",0.00,
NOTE  Though written and engraved by Blake   A DIVINE IMAGE  was never included in the SONGS OF INNOCENCE AND OF EXPERIENCE ,NOTE written engraved Blake DIVINE IMAGE included SONGS INNOCENCE EXPERIENCE,8.87,"NOTE,written,engraved,Blake,DIVINE,IMAGE,included,SONGS,INNOCENCE,EXPERIENCE",0.00,
Does the Eagle know what is in the pit ,Eagle know pit,15.38,"Eagle,know,pit",0.00,
Or wilt thou go ask the Mole  Can Wisdom be put in a silver rod ,wilt thou ask Mole Wisdom silver rod,12.50,"wilt,thou,ask,Mole,Wisdom,silver,rod",0.00,
Or Love in a golden bowl ,Love golden bowl,12.00,"Love,golden,bowl",0.00,
The Author  Printer Willm ,Author Printer Willm,3.85,"Author,Printer,Willm",0.00,
The daughters of Mne Seraphim led round their sunny flocks  All but the youngest  she in paleness sought the secret air ,daughters Mne Seraphim led round sunny flocks youngest paleness sought secret air,7.50,"daughters,Mne,Seraphim,led,round,sunny,flocks,youngest,paleness,sought,secret,air",0.00,
To fade away like morning beauty from her mortal day  Down by the river of Adona her soft voice is heard  And thus her gentle lamentation falls like morning dew ,fade away like morning beauty mortal day river Adona soft voice heard gentle lamentation falls like morning dew,7.45,"fade,away,like,morning,beauty,mortal,day,river,Adona,soft,voice,heard,gentle,lamentation,falls,like,morning,dew",0.00,
why fades the lotus of the water ,fades lotus water,12.12,"fades,lotus,water",0.00,
Why fade these children of the spring ,fade children spring,10.53,"fade,children,spring",0.00,
born but to smile  fall ,born smile fall,8.33,"born,smile,fall",0.00,
Thel is like a watry bow  and like a parting cloud  Like a reflection in a glass  like shadows in the water Like dreams of infants  like a smile upon an infants face ,Thel like watry bow like parting cloud Like reflection glass like shadows water Like dreams infants like smile infants face,7.83,"Thel,like,watry,bow,like,parting,cloud,Like,reflection,glass,like,shadows,water,Like,dreams,infants,like,smile,infants,face",0.00,
Like the doves voice  like transient day  like music in the air  Ah ,Like doves voice like transient day like music air Ah,4.41,"Like,doves,voice,like,transient,day,like,music,air,Ah",0.00,
gentle may I lay me down and gentle rest my head ,gentle lay gentle rest head,12.24,"gentle,lay,gentle,rest,head",0.00,
And gentle sleep the sleep of death  and gently hear the voice Of him that walketh in the garden in the evening time ,gentle sleep sleep death gently hear voice walketh garden evening time,10.26,"gentle,sleep,sleep,death,gently,hear,voice,walketh,garden,evening,time",0.00,
The Lilly of the valley breathing in the humble grass Answerd the lovely maid and said  I am a watry weed  And I am very small and love to dwell in lowly vales  So weak the gilded butterfly scarce perches on my head Yet I am visited from heaven and he that smiles on all Walks in the valley  and each morn over me spreads his hand Saying  rejoice thou humble grass  thou new   born lily flower ,Lilly valley breathing humble grass Answerd lovely maid said watry weed small love dwell lowly vales weak gilded butterfly scarce perches head visited heaven smiles Walks valley morn spreads hand Saying rejoice thou humble grass thou new born lily flower,9.39,"Lilly,valley,breathing,humble,grass,Answerd,lovely,maid,said,watry,weed,small,love,dwell,lowly,vales,weak,gilded,butterfly,scarce,perches,head,visited,heaven,smiles,Walks,valley,morn,spreads,hand,Saying,rejoice,thou,humble,grass,thou,new,born,lily,flower",0.00,
Thou gentle maid of silent valleys and of modest brooks  For thou shall be clothed in light  and fed with morning manna  Till summers heat melts thee beside the fountains and the springs To flourish in eternal vales  they why should Thel complain ,Thou gentle maid silent valleys modest brooks thou shall clothed light fed morning manna Till summers heat melts thee fountains springs flourish eternal vales Thel complain,6.88,"Thou,gentle,maid,silent,valleys,modest,brooks,thou,shall,clothed,light,fed,morning,manna,Till,summers,heat,melts,thee,fountains,springs,flourish,eternal,vales,Thel,complain",0.00,
Why should the mistress of the vales of Har  utter a sigh ,mistress vales Har utter sigh,12.07,"mistress,vales,Har,utter,sigh",0.00,
She ceasd  smild in tears  then sat down in her silver shrine ,ceasd smild tears sat silver shrine,9.68,"ceasd,smild,tears,sat,silver,shrine",0.00,
Thel answerd  O thou little virgin of the peaceful valley ,Thel answerd thou little virgin peaceful valley,5.17,"Thel,answerd,thou,little,virgin,peaceful,valley",0.00,
Giving to those that cannot crave  the voiceless  the o  er tired The breath doth nourish the innocent lamb  he smells the milky garments He crops thy flowers while thou sittest smiling in his face  Wiping his mild and meekin mouth from all contagious taints ,Giving crave voiceless er tired breath doth nourish innocent lamb smells milky garments crops thy flowers thou sittest smiling face Wiping mild meekin mouth contagious taints,7.34,"Giving,crave,voiceless,er,tired,breath,doth,nourish,innocent,lamb,smells,milky,garments,crops,thy,flowers,thou,sittest,smiling,face,Wiping,mild,meekin,mouth,contagious,taints",0.00,
Thy wine doth purify the golden honey  thy perfume ,Thy wine doth purify golden honey thy perfume,1.96,"Thy,wine,doth,purify,golden,honey,thy,perfume",0.00,
Which thou dost scatter on every little blade of grass that springs Revives the milked cow   tames the fire   breathing steed ,thou dost scatter little blade grass springs Revives milked cow tames fire breathing steed,5.56,"thou,dost,scatter,little,blade,grass,springs,Revives,milked,cow,tames,fire,breathing,steed",0.00,
But Thel is like a faint cloud kindled at the rising sun  I vanish from my pearly throne  and who shall find my place ,Thel like faint cloud kindled rising sun vanish pearly throne shall find place,9.32,"Thel,like,faint,cloud,kindled,rising,sun,vanish,pearly,throne,shall,find,place",0.00,
Queen of the vales the Lily answered  ask the tender cloud  And it shall tell thee why it glitters in the morning sky ,Queen vales Lily answered ask tender cloud shall tell thee glitters morning sky,8.47,"Queen,vales,Lily,answered,ask,tender,cloud,shall,tell,thee,glitters,morning,sky",0.00,
And why it scatters its bright beauty thro the humid air ,scatters bright beauty thro humid air,8.77,"scatters,bright,beauty,thro,humid,air",0.00,
Descend O little cloud  hover before the eyes of Thel ,Descend little cloud hover eyes Thel,7.41,"Descend,little,cloud,hover,eyes,Thel",0.00,
The Cloud descended and the Lily bowd her modest head  And went to mind her numerous charge among the verdant grass ,Cloud descended Lily bowd modest head went mind numerous charge verdant grass,7.76,"Cloud,descended,Lily,bowd,modest,head,went,mind,numerous,charge,verdant,grass",0.00,
O little Cloud the virgin said  I charge thee to tell me Why thou complainest now when in one hour thou fade away  Then we shall seek thee but not find  ah Thel is like to thee ,little Cloud virgin said charge thee tell thou complainest hour thou fade away shall seek thee find ah Thel like thee,9.04,"little,Cloud,virgin,said,charge,thee,tell,thou,complainest,hour,thou,fade,away,shall,seek,thee,find,ah,Thel,like,thee",0.00,
I pass away  yet I complain  and no one hears my voice ,pass away complain hears voice,12.73,"pass,away,complain,hears,voice",0.00,
The Cloud then shewd his golden head  his bright form emerg  d ,Cloud shewd golden head bright form emerg,7.94,"Cloud,shewd,golden,head,bright,form,emerg",0.00,
Hovering and glittering on the air before the face of Thel ,Hovering glittering air face Thel,10.17,"Hovering,glittering,air,face,Thel",0.00,
O virgin know  st thou not our steeds drink of the golden springs Where Luvah doth renew his horses  lookst thou on my youth ,virgin know st thou steeds drink golden springs Luvah doth renew horses lookst thou youth,7.20,"virgin,know,st,thou,steeds,drink,golden,springs,Luvah,doth,renew,horses,lookst,thou,youth",0.00,
And fearest thou because I vanish and am seen no more ,fearest thou vanish seen,12.96,"fearest,thou,vanish,seen",0.00,
Nothing remains  O maid I tell thee  when I pass away ,remains maid tell thee pass away,9.26,"remains,maid,tell,thee,pass,away",0.00,
It is to tenfold life  to love  to peace  and raptures holy  Unseen descending  weigh my light wings upon balmy flowers  And court the fair eyed dew  to take me to her shining tent The weeping virgin  trembling kneels before the risen sun ,tenfold life love peace raptures holy Unseen descending weigh light wings balmy flowers court fair eyed dew shining tent weeping virgin trembling kneels risen sun,7.53,"tenfold,life,love,peace,raptures,holy,Unseen,descending,weigh,light,wings,balmy,flowers,court,fair,eyed,dew,shining,tent,weeping,virgin,trembling,kneels,risen,sun",0.00,
Till we arise link  d in a golden band and never part  But walk united bearing food to all our tender flowers ,Till arise link golden band walk united bearing food tender flowers,10.00,"Till,arise,link,golden,band,walk,united,bearing,food,tender,flowers",0.00,
Dost thou O little cloud ,Dost thou little cloud,4.00,"Dost,thou,little,cloud",0.00,
I fear that I am not like thee  For I walk through the vales of Har  and smell the sweetest flowers  But I feed not the little flowers  I hear the warbling birds  But I feed not the warbling birds  they fly and seek their food  But Thel delights in these no more because I fade away And all shall say  without a use this shining women liv  d  Or did she only live to be at death the food of worms ,fear like thee walk vales Har smell sweetest flowers feed little flowers hear warbling birds feed warbling birds fly seek food Thel delights fade away shall use shining women liv live death food worms,12.09,"fear,like,thee,walk,vales,Har,smell,sweetest,flowers,feed,little,flowers,hear,warbling,birds,feed,warbling,birds,fly,seek,food,Thel,delights,fade,away,shall,use,shining,women,liv,live,death,food,worms",0.00,
The Cloud reclind upon his airy throne and answerd thus ,Cloud reclind airy throne answerd,8.93,"Cloud,reclind,airy,throne,answerd",0.00,
Then if thou art the food of worms  O virgin of the skies  How great thy use  how great thy blessing  every thing that lives ,thou art food worms virgin skies great thy use great thy blessing thing lives,8.80,"thou,art,food,worms,virgin,skies,great,thy,use,great,thy,blessing,thing,lives",0.00,
Lives not alone nor or itself  fear not and I will call  The weak worm from its lowly bed  and thou shalt hear its voice ,Lives fear weak worm lowly bed thou shalt hear voice,12.40,"Lives,fear,weak,worm,lowly,bed,thou,shalt,hear,voice",0.00,
Come forth worm and the silent valley  to thy pensive queen ,Come forth worm silent valley thy pensive queen,5.00,"Come,forth,worm,silent,valley,thy,pensive,queen",0.00,
The helpless worm arose and sat upon the Lillys leaf  And the bright Cloud saild on  to find his partner in the vale ,helpless worm arose sat Lillys leaf bright Cloud saild find partner vale,9.40,"helpless,worm,arose,sat,Lillys,leaf,bright,Cloud,saild,find,partner,vale",0.00,
Then Thel astonish  d view  d the Worm upon its dewy bed ,Thel astonish view Worm dewy bed,10.53,"Thel,astonish,view,Worm,dewy,bed",0.00,
Art thou a Worm ,Art thou Worm,6.25,"Art,thou,Worm",0.00,
art thou but a Worm ,art thou Worm,10.00,"art,thou,Worm",0.00,
I see thee like an infant wrapped in the Lillys leaf  Ah weep not little voice  thou can  st not speak  but thou can  st weep  Is this a Worm ,thee like infant wrapped Lillys leaf Ah weep little voice thou st speak thou st weep Worm,9.15,"thee,like,infant,wrapped,Lillys,leaf,Ah,weep,little,voice,thou,st,speak,thou,st,weep,Worm",0.00,
I see they lay helpless  naked  weeping And none to answer  none to cherish thee with mothers smiles ,lay helpless naked weeping answer cherish thee mothers smiles,8.91,"lay,helpless,naked,weeping,answer,cherish,thee,mothers,smiles",0.00,
The Clod of Clay heard the Worms voice  rais  d her pitying head  She bowd over the weeping infant  and her life exhald In milky fondness  then on Thel she fix  d her humble eyes,Clod Clay heard Worms voice rais pitying head bowd weeping infant life exhald milky fondness Thel fix humble eyes,8.99,"Clod,Clay,heard,Worms,voice,rais,pitying,head,bowd,weeping,infant,life,exhald,milky,fondness,Thel,fix,humble,eyes",0.00,
O beauty of the vales of Har  we live not for ourselves  Thou seest me the meanest thing  and so I am indeed  My bosom of itself is cold  and of itself is dark ,beauty vales Har live Thou seest meanest thing bosom cold dark,14.37,"beauty,vales,Har,live,Thou,seest,meanest,thing,bosom,cold,dark",0.00,
But he that loves the lowly  pours his oil upon my head And kisses me  and binds his nuptial bands around my breast ,loves lowly pours oil head kisses binds nuptial bands breast,11.21,"loves,lowly,pours,oil,head,kisses,binds,nuptial,bands,breast",0.00,
And says  Thou mother of my children  I have loved thee And I have given thee a crown that none can take away ,says Thou mother children loved thee given thee crown away,11.82,"says,Thou,mother,children,loved,thee,given,thee,crown,away",0.00,
But how this is sweet maid  I know not  and I cannot know I ponder  and I cannot ponder  yet I live and love ,sweet maid know know ponder ponder live love,14.68,"sweet,maid,know,know,ponder,ponder,live,love",0.00,
The daughter of beauty wip  d her pitying tears with her white veil  And said  Alas ,daughter beauty wip pitying tears white veil said Alas,8.33,"daughter,beauty,wip,pitying,tears,white,veil,said,Alas",0.00,
I knew not this  and therefore did I weep  That God would love a Worm I knew  and punish the evil foot That wilful bruis  d its helpless form  but that he cherish  d it With milk and oil I never knew  and therefore did I weep  And I complaind in the mild air  because I fade away ,knew weep God love Worm knew punish evil foot wilful bruis helpless form cherish milk oil knew weep complaind mild air fade away,12.50,"knew,weep,God,love,Worm,knew,punish,evil,foot,wilful,bruis,helpless,form,cherish,milk,oil,knew,weep,complaind,mild,air,fade,away",0.00,
And lay me down in thy cold bed  and leave my shining lot ,lay thy cold bed leave shining lot,10.34,"lay,thy,cold,bed,leave,shining,lot",0.00,
Queen of the vales  the matron Clay answered  I heard thy sighs ,Queen vales matron Clay answered heard thy sighs,6.25,"Queen,vales,matron,Clay,answered,heard,thy,sighs",0.00,
And all thy moans flew o  er my roof  but I have call  d them down  Wilt thou O Queen enter my house  it is given thee to enter  And to return  fear nothing  enter with thy virgin feet ,thy moans flew er roof Wilt thou Queen enter house given thee enter return fear enter thy virgin feet,10.81,"thy,moans,flew,er,roof,Wilt,thou,Queen,enter,house,given,thee,enter,return,fear,enter,thy,virgin,feet",0.00,
The eternal gates terrific porter lifted the northern bar  Thel enter  d in  saw the secrets of the land unknown  She saw the couches of the dead   where the fibrous roots Of every heart on earth infixes deep its restless twists  A land of sorrows  of tears where never smile was seen ,eternal gates terrific porter lifted northern bar Thel enter saw secrets land unknown saw couches dead fibrous roots heart earth infixes deep restless twists land sorrows tears smile seen,8.07,"eternal,gates,terrific,porter,lifted,northern,bar,Thel,enter,saw,secrets,land,unknown,saw,couches,dead,fibrous,roots,heart,earth,infixes,deep,restless,twists,land,sorrows,tears,smile,seen",0.00,
She wandered in the land of clouds thro  valleys dark  listning Dolors  lamentations  waiting oft beside the dewy grave She stood in silence  listning to the voices of the ground  Till to her own grave plot she came   there she sat down ,wandered land clouds thro valleys dark listning Dolors lamentations waiting oft dewy grave stood silence listning voices ground Till grave plot came sat,8.02,"wandered,land,clouds,thro,valleys,dark,listning,Dolors,lamentations,waiting,oft,dewy,grave,stood,silence,listning,voices,ground,Till,grave,plot,came,sat",0.00,
And heard this voice of sorrow breathed from the hollow pit ,heard voice sorrow breathed hollow pit,8.33,"heard,voice,sorrow,breathed,hollow,pit",0.00,
Why cannot the Ear be closed to its own destruction ,Ear closed destruction,13.46,"Ear,closed,destruction",0.00,
Or the glistening Eye to the poison of a smile ,glistening Eye poison smile,12.77,"glistening,Eye,poison,smile",0.00,
Why are Eyelids stord with arrows ready drawn  Where a thousand fighting men in ambush lie ,Eyelids stord arrows ready drawn thousand fighting men ambush lie,6.59,"Eyelids,stord,arrows,ready,drawn,thousand,fighting,men,ambush,lie",0.00,
Or an Eye of gifts  graces showring fruits  coined gold ,Eye gifts graces showring fruits coined gold,5.36,"Eye,gifts,graces,showring,fruits,coined,gold",0.00,
Why a Tongue impress  d with honey from every wind ,Tongue impress honey wind,11.76,"Tongue,impress,honey,wind",0.00,
Why an Ear  a whirlpool fierce to draw creations in ,Ear whirlpool fierce draw creations,9.62,"Ear,whirlpool,fierce,draw,creations",0.00,
Why a Nostril wide inhaling terror trembling  affright Why a tender curb upon the youthful burning boy ,Nostril wide inhaling terror trembling affright tender curb youthful burning boy,5.83,"Nostril,wide,inhaling,terror,trembling,affright,tender,curb,youthful,burning,boy",0.00,
Why a little curtain of flesh on the bed of our desire ,little curtain flesh bed desire,12.73,"little,curtain,flesh,bed,desire",0.00,
The Virgin started from her seat   with a shriek  Fled back unhinderd till she came into the vales of Har,Virgin started seat shriek Fled unhinderd till came vales Har,9.52,"Virgin,started,seat,shriek,Fled,unhinderd,till,came,vales,Har",0.00,
